Class	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm	Esr1 (Opal 480): Num Spots	Prg (Opal 520): Num Spots	Prlr (Opal 570): Num Spots	Oxt (Opal 620): Num Spots
Positive	7.6114	1.3311	6.3584	2	10	0	0
Positive	7.6176	1.6097	5.226	10	12	0	0
Positive	7.6065	4.9706	2.3936	4	12	0	0
Positive	7.629	2.081	3.1892	10	7	0	0
Positive	7.6156	0.4135	6.9827	0	7	0	0
Positive	7.5681	2.6714	10.1413	0	8	0	0
Positive	7.562	6.4721	6.1249	0	6	1	0
Positive	7.6088	4.7891	2.3283	3	6	5	4
Positive	7.6065	4.8445	2.5497	1	10	1	5
Positive	7.6242	2.979	2.663	8	0	0	0
Positive	7.633	3.181	1.2961	2	1	0	0
Positive	7.6182	1.0679	5.8222	0	7	0	0
Positive	7.5688	5.6342	6.3213	2	7	1	4
Positive	7.5294	6.9461	9.6429	11	16	0	7
Positive	7.5368	6.3071	9.5093	9	16	0	5
Negative	7.5301	6.7577	9.7913	0	1	0	2
Positive	7.6048	0.6789	8.0135	4	7	0	0
Positive	7.6095	3.2286	4.2106	6	6	2	0
Positive	7.6065	5.0344	2.3158	1	3	0	0
Positive	7.5364	6.2012	9.6947	6	5	0	0
Positive	7.5436	6.5782	8.3071	6	5	0	15
Positive	7.5858	2.6976	7.8682	0	10	1	0
Positive	7.5476	4.4308	10.507	6	9	0	0
Positive	7.5768	5.9907	4.8627	4	13	16	1
Positive	7.6296	2.3506	2.7684	8	13	0	0
Positive	7.5733	5.2378	6.2523	10	9	10	6
Positive	7.5995	4.4343	3.9495	14	12	1	3
Positive	7.5884	5.1719	4.424	1	8	1	0
Positive	7.5971	1.1994	8.3225	1	14	0	1
Positive	7.6379	3.1023	0.7775	6	2	0	1
Positive	7.6072	4.7743	2.5516	3	8	1	6
Positive	7.6436	1.391	2.219	10	12	0	1
Positive	7.6393	0.3228	4.0967	0	1	0	0
Positive	7.6383	0.9474	3.4362	10	9	0	1
Positive	7.5743	4.467	7.0912	5	11	5	0
Positive	7.6342	0.9501	3.9598	11	16	0	1
Positive	7.6346	2.9718	1.3551	4	6	0	0
Positive	7.6252	3.9984	1.2538	7	10	0	0
Positive	7.5854	3.83	6.4928	3	23	3	0
Positive	7.5461	6.1015	8.5907	22	5	2	23
Positive	7.63	3.3122	1.5102	7	7	0	0
Positive	7.5933	3.9034	5.3983	5	9	5	0
Positive	7.5997	3.2142	5.4608	8	18	0	0
Positive	7.6064	5.2867	2.003	6	4	0	4
Positive	7.6405	2.4161	1.3111	12	19	0	0
Positive	7.6355	1.8614	2.6465	13	19	0	0
Negative	7.5666	5.0958	7.2793	2	3	0	0
Positive	7.5743	4.9823	6.4408	4	15	0	0
Positive	7.6409	0.5906	3.5566	2	10	0	0
Positive	7.6186	0.2988	6.7513	3	14	1	0
Positive	7.563	3.0761	10.2684	2	8	0	7
Positive	7.6289	0.4038	5.3146	0	12	1	0
Positive	7.6016	1.3479	7.5755	1	7	0	1
Positive	7.5599	6.1742	6.7626	10	13	8	0
Positive	7.638	1.7631	2.4555	8	1	0	1
Positive	7.6099	3.2659	4.1124	6	20	0	0
Positive	7.6111	5.6177	0.9927	3	8	0	0
Positive	7.5708	2.934	9.4594	5	23	6	0
Positive	7.5779	2.9664	8.5279	8	6	0	0
Positive	7.5678	3.6649	8.9177	3	7	0	2
Positive	7.5935	5.058	3.9278	1	6	0	0
Positive	7.5593	3.0425	10.7849	1	23	0	0
Positive	7.5379	6.8431	8.7043	6	4	0	6
Positive	7.5574	4.3426	9.381	7	14	2	8
Positive	7.5992	6.278	1.6714	6	0	0	10
Positive	7.5544	3.8579	10.3791	2	5	1	0
Positive	7.6426	1.9297	1.662	9	14	2	1
Positive	7.5647	6.0686	6.2913	2	8	5	0
Positive	7.6196	2.5831	3.7417	2	3	0	2
Positive	7.5611	5.4712	7.4903	2	10	0	0
Positive	7.5743	2.4046	9.6852	2	10	0	0
Positive	7.594	1.1042	8.8364	0	9	0	2
Positive	7.523	6.6773	10.7889	15	17	0	30
Positive	7.58	4.6235	6.1732	0	5	1	0
Positive	7.6272	1.8822	3.6683	4	8	0	1
Positive	7.5264	6.7082	10.3187	1	12	0	1
Negative	7.6223	0.8731	5.5538	0	3	0	0
Positive	7.5403	5.8878	9.6	14	11	0	21
Positive	7.5704	6.0076	5.6505	3	6	13	0
Positive	7.594	2.7689	6.7401	2	13	1	0
Positive	7.6352	1.7795	2.7882	5	12	0	3
Positive	7.5995	2.6047	6.2505	0	6	13	5
Positive	7.5497	7.0973	6.888	2	1	0	0
Positive	7.5866	6.1289	3.4426	18	14	1	24
Positive	7.5648	6.4787	5.7667	0	3	0	0
Positive	7.5623	4.8062	8.1853	1	8	0	0
Positive	7.5629	6.2519	6.2839	3	6	4	0
Positive	7.5927	1.291	8.7624	0	5	0	0
Positive	7.5423	6.5285	8.537	15	13	0	26
Positive	7.6132	0.9661	6.5922	3	0	0	0
Positive	7.5657	6.7455	5.3166	7	15	12	0
Positive	7.5451	6.4376	8.2966	15	6	5	29
Positive	7.6124	1.4029	6.141	0	5	0	0
Positive	7.637	2.3933	1.7831	17	17	0	1
Positive	7.573	2.1301	10.1991	0	12	0	0
Positive	7.6136	3.9166	2.8172	6	10	1	3
Positive	7.6344	2.8643	1.5267	6	9	0	0
Positive	7.5924	3.05	6.5964	0	6	0	1
Positive	7.5856	5.2664	4.6546	0	5	1	0
Positive	7.5431	5.0666	10.2825	24	43	0	1
Positive	7.5338	6.1859	10.0409	5	14	0	0
Positive	7.5266	6.9216	10.0244	2	5	0	3
Positive	7.6325	1.4922	3.4906	4	11	0	0
Positive	7.6403	0.5752	3.6544	2	4	0	6
Positive	7.6045	1.8051	6.6318	1	4	0	0
Positive	7.5877	4.1983	5.7435	9	7	4	6
Positive	7.5767	2.1707	9.6756	2	20	0	0
Positive	7.6363	2.6489	1.5485	0	2	0	0
Positive	7.6357	2.0753	2.3556	0	3	0	0
Positive	7.6328	0.4326	4.7897	3	1	0	0
Positive	7.6221	1.821	4.3844	5	20	0	0
Positive	7.5942	6.5212	1.99	0	2	0	2
Positive	7.5644	2.9497	10.2541	3	8	0	0
Positive	7.5735	2.7371	9.3781	0	3	0	0
Positive	7.6186	5.0004	0.8309	5	8	0	15
Positive	7.5735	3.3362	8.6125	2	6	1	3
Positive	7.5679	5.8617	6.144	3	3	2	13
Positive	7.6158	4.3822	1.957	6	8	0	0
Positive	7.6377	2.1755	1.9735	8	9	0	0
Positive	7.5842	1.577	9.4817	0	15	0	0
Positive	7.5916	6.5936	2.2323	15	8	0	6
Positive	7.5894	6.6455	2.4394	26	12	0	42
Positive	7.6123	4.176	2.6631	1	13	3	15
Positive	7.54	5.5183	10.1023	3	0	0	0
Positive	7.6361	1.6138	2.8752	16	18	0	0
Positive	7.5849	1.7296	9.1983	3	17	0	0
Positive	7.5579	4.2105	9.4932	35	37	35	13
Positive	7.5601	3.017	10.7171	2	18	0	2
Positive	7.6196	2.5219	3.8251	6	8	0	0
Positive	7.6023	2.8604	5.5762	3	7	0	0
Positive	7.6077	1.5248	6.5835	1	7	0	1
Positive	7.5713	5.2212	6.524	1	6	5	0
Positive	7.5763	2.2978	9.5708	0	9	0	1
Positive	7.5923	4.2651	5.0738	9	7	1	0
Positive	7.5879	3.6185	6.4416	0	9	0	0
Positive	7.6337	2.9157	1.5432	7	9	0	1
Positive	7.6422	0.986	2.9037	9	3	0	1
Positive	7.5354	6.413	9.5613	12	3	0	7
Positive	7.5962	6.52	1.7402	5	6	1	8
Positive	7.6218	4.3512	1.2456	2	10	0	0
Positive	7.5436	5.2176	10.0206	0	7	0	0
Positive	7.632	3.7064	0.766	16	6	0	8
Positive	7.6318	0.3352	5.0328	1	5	0	2
Positive	7.6224	0.2052	6.3897	4	11	0	0
Positive	7.6423	1.7758	1.8974	1	2	1	0
Positive	7.6012	5.4916	2.4056	49	7	0	34
Positive	7.6039	5.5507	1.9922	17	4	0	14
Positive	7.6105	4.4308	2.5731	7	14	6	17
Positive	7.5932	4.1868	5.0595	3	2	0	0
Positive	7.6365	2.236	2.0454	4	5	0	0
Positive	7.5556	4.2854	9.6863	3	12	6	10
Positive	7.5627	4.731	8.2266	1	2	0	0
Positive	7.5695	3.0084	9.5294	6	9	4	0
Positive	7.6403	1.189	2.8901	11	18	0	1
Positive	7.6108	5.1431	1.6382	6	6	0	15
Positive	7.6416	1.8387	1.8996	3	12	0	1
Positive	7.6358	1.1109	3.5538	2	13	0	0
Positive	7.5432	6.6871	8.2315	5	6	0	9
Positive	7.613	1.8637	5.4826	4	8	0	0
Positive	7.6168	2.6624	3.9969	0	9	0	0
Positive	7.5948	4.027	5.0617	4	12	26	0
Positive	7.5645	6.2043	6.1496	1	5	0	0
Positive	7.6305	0.2728	5.2736	1	5	1	0
Positive	7.5988	2.745	6.1688	0	3	0	0
Positive	7.6185	1.0803	5.7713	1	6	0	0
Positive	7.6102	3.6203	3.6305	5	4	0	0
Positive	7.5911	4.5603	4.8565	2	8	5	0
Positive	7.6134	0.9229	6.6191	5	0	0	0
Positive	7.5524	4.0524	10.3819	4	8	0	0
Positive	7.5825	4.1194	6.4987	5	9	1	1
Positive	7.5488	6.1741	8.1591	3	6	0	5
Positive	7.5863	1.7087	9.0563	1	12	0	0
Positive	7.5825	6.152	3.9401	14	11	0	0
Positive	7.6071	1.4862	6.7074	5	9	1	0
Positive	7.6328	2.6286	2.0253	9	14	0	2
Positive	7.5318	6.5499	9.8368	22	11	0	15
Positive	7.5962	3.668	5.3289	3	6	6	0
Positive	7.617	1.8187	5.0355	9	8	0	0
Positive	7.5935	1.1384	8.8632	2	35	2	1
Positive	7.6443	1.8162	1.5882	0	1	0	0
Positive	7.555	4.4749	9.5229	0	11	3	16
Positive	7.6172	4.5367	1.5919	12	26	1	1
Positive	7.5909	1.9642	8.1463	2	11	0	1
Positive	7.5688	4.5681	7.6617	4	4	0	0
Positive	7.6105	1.4368	6.3395	6	22	0	1
Positive	7.5945	1.1543	8.7136	4	17	0	0
Positive	7.5711	2.2586	10.2778	1	13	0	0
Positive	7.6036	5.4908	2.1103	6	4	0	4
Positive	7.6394	0.8798	3.3938	9	12	0	0
Positive	7.6248	1.738	4.1521	0	7	0	0
Positive	7.5685	2.3468	10.4946	0	4	0	0
Positive	7.6272	1.154	4.5883	6	9	0	0
Positive	7.5615	3.613	9.781	0	6	3	25
Positive	7.6129	1.0238	6.5586	10	4	0	0
Positive	7.5772	2.9757	8.604	3	21	3	0
Positive	7.574	5.5069	5.8245	0	3	5	2
Positive	7.6417	0.6552	3.385	4	10	0	2
Positive	7.6167	3.3532	3.1405	0	11	3	2
Positive	7.6266	3.044	2.2765	4	10	16	0
Positive	7.6429	1.1625	2.5851	16	13	0	0
Positive	7.5957	4.8018	3.9735	12	11	0	0
Positive	7.5511	6.7745	7.1148	11	2	0	4
Positive	7.5565	6.4184	6.8788	3	1	3	2
Positive	7.6259	3.8861	1.302	9	9	0	1
Positive	7.6051	5.5907	1.7877	0	2	0	0
Positive	7.5522	6.7474	7.0173	10	7	2	3
Positive	7.6066	2.6353	5.3156	0	5	1	0
Positive	7.6071	1.2233	7.0346	1	5	0	0
Positive	7.5874	4.6855	5.1623	2	5	0	0
Positive	7.6069	4.9248	2.3959	7	16	0	0
Positive	7.6025	3.0724	5.2929	0	1	0	0
Positive	7.5752	4.6434	6.7558	9	12	0	0
Positive	7.636	0.9998	3.6669	7	26	0	9
Positive	7.5978	2.7395	6.2973	4	2	0	0
Positive	7.6151	0.8792	6.4574	0	1	0	0
Positive	7.6178	4.1986	1.9321	0	9	0	5
Positive	7.6082	4.6716	2.5516	5	10	4	16
Positive	7.5592	4.1875	9.3492	4	16	4	18
Positive	7.6368	3.2391	0.7464	11	8	0	34
Positive	7.611	4.4963	2.4165	0	6	0	2
Positive	7.5774	4.9125	6.139	0	3	0	0
Positive	7.5945	1.4999	8.2824	0	4	0	0
Positive	7.6088	4.7813	2.3397	0	4	2	1
Positive	7.6095	1.3938	6.5147	0	0	0	0
Positive	7.5979	2.7645	6.2559	1	7	0	0
Positive	7.541	6.7654	8.4075	33	26	0	26
Positive	7.615	0.4348	7.0229	2	7	0	1
Positive	7.6161	0.4171	6.9112	1	3	0	0
Positive	7.6113	4.57	2.2932	6	11	1	15
Positive	7.5941	2.83	6.657	1	5	1	0
Positive	7.5675	6.417	5.5026	0	0	0	0
Positive	7.5987	2.8184	6.0919	3	3	1	0
Positive	7.5324	6.5329	9.7829	1	0	0	0
Positive	7.5281	6.5231	10.3384	5	10	1	0
Positive	7.5525	7.0568	6.5832	5	2	1	1
Positive	7.6339	2.0707	2.5829	3	11	0	2
Positive	7.6262	1.8121	3.8833	0	5	0	0
Positive	7.6033	1.0798	7.6941	4	23	0	0
Positive	7.6025	1.2131	7.6294	2	10	0	0
Positive	7.5646	6.2028	6.1306	3	6	4	0
Positive	7.5829	3.2915	7.4809	0	3	0	0
Positive	7.6066	3.8294	3.8166	4	12	0	0
Positive	7.6422	1.7681	1.9118	12	26	11	9
Positive	7.5466	4.5881	10.4354	7	16	0	3
Positive	7.5807	2.3849	8.9108	5	13	0	3
Positive	7.5317	6.6998	9.6659	21	5	0	9
Positive	7.5713	2.8645	9.4886	1	4	8	2
Positive	7.6185	1.2501	5.5636	3	18	1	0
Positive	7.6175	2.7385	3.819	4	16	2	0
Positive	7.5938	1.1461	8.81	12	27	0	0
Positive	7.6185	2.5565	3.915	0	7	0	15
Positive	7.5818	1.8655	9.4193	2	14	0	0
Positive	7.541	6.1789	9.1438	35	23	0	4
Positive	7.6013	4.5234	3.6067	4	7	0	0
Positive	7.5967	6.4254	1.8026	2	6	0	7
Positive	7.5687	6.3997	5.3687	4	7	0	0
Positive	7.5828	6.5644	3.3813	3	2	0	3
Positive	7.6179	4.0862	2.066	5	11	8	2
Positive	7.6004	3.6682	4.8041	3	11	1	0
Positive	7.6119	0.6951	7.0933	0	2	0	0
Positive	7.5764	6.3583	4.4528	2	7	0	1
Positive	7.5785	3.0569	8.332	5	3	3	2
Positive	7.6248	1.0609	5.0083	3	2	0	0
Positive	7.5718	3.7161	8.3519	1	12	0	0
Positive	7.6069	4.8677	2.477	4	10	6	16
Positive	7.5992	3.2116	5.5229	5	8	0	0
Positive	7.6003	2.7421	5.9774	0	2	2	3
Positive	7.6322	3.2243	1.3482	4	2	0	0
Positive	7.5556	3.6581	10.4789	1	11	0	0
Positive	7.5829	6.6833	3.2207	12	7	0	6
Positive	7.5377	6.695	8.9127	16	7	0	25
Positive	7.5914	2.7994	7.0275	1	12	0	0
Positive	7.5673	5.8034	6.2947	2	10	8	1
Positive	7.6168	3.171	3.3551	1	1	0	2
Positive	7.5562	5.9519	7.5044	4	11	13	5
Positive	7.6108	4.3879	2.5875	8	17	6	8
Positive	7.5856	4.509	5.6119	6	9	6	0
Positive	7.5958	1.3996	8.2386	9	11	0	0
Positive	7.6265	1.8167	3.8382	15	7	0	0
Positive	7.5636	6.7648	5.5552	3	1	0	0
Positive	7.6167	1.5278	5.4444	1	12	0	0
Positive	7.6113	3.4594	3.6843	1	11	0	0
Positive	7.567	4.7014	7.7143	7	5	0	0
Positive	7.6416	1.1666	2.7504	7	8	1	0
Positive	7.5673	3.0478	9.7638	2	10	0	13
Positive	7.5343	6.2569	9.8944	5	10	0	0
Positive	7.5635	5.1323	7.6136	5	20	1	0
Positive	7.6301	0.79	4.6783	2	5	0	0
Positive	7.5777	2.2146	9.5032	2	8	0	0
Positive	7.5512	4.9452	9.4081	6	0	0	0
Positive	7.59	4.1298	5.5392	3	7	0	12
Positive	7.6181	4.1955	1.9044	4	4	0	13
Positive	7.5364	6.3659	9.4937	0	8	0	1
Positive	7.5248	6.5733	10.6892	6	23	0	0
Positive	7.617	4.2076	2.029	4	18	1	29
Positive	7.6052	2.3954	5.7974	3	2	0	0
Positive	7.5686	2.653	10.1006	1	14	0	0
Positive	7.527	6.3934	10.6376	3	10	0	8
Positive	7.5531	6.6803	6.9824	14	8	0	0
Positive	7.6062	0.9421	7.5034	5	13	0	0
Positive	7.5635	7.0066	5.2631	8	7	17	0
Positive	7.5561	3.9897	9.9901	2	4	0	0
Positive	7.6051	1.629	6.7788	0	21	0	0
Positive	7.5548	3.4543	10.8329	44	12	0	1
Positive	7.6108	0.9708	6.8853	1	0	0	0
Positive	7.5557	6.2857	7.1585	0	8	9	6
Positive	7.6147	4.5133	1.9355	3	0	0	9
Positive	7.541	6.5794	8.6429	14	13	0	23
Positive	7.5626	3.9629	9.211	2	20	3	13
Positive	7.6299	0.512	5.0544	0	2	0	0
Positive	7.559	6.8356	6.0493	8	10	1	8
Positive	7.6177	4.6204	1.4257	7	9	0	12
Positive	7.5729	4.5375	7.1859	0	1	1	0
Positive	7.6134	1.163	6.3103	2	8	0	0
Positive	7.5914	3.304	6.3983	1	0	0	0
Positive	7.5461	6.0325	8.6809	2	2	1	11
Positive	7.6161	0.9293	6.2691	3	11	0	0
Positive	7.5736	3.8197	7.996	4	4	0	0
Positive	7.5566	7.0444	6.0799	29	26	24	6
Positive	7.6135	2.3182	4.8487	2	1	0	1
Positive	7.6076	0.9491	7.3193	1	2	0	0
Positive	7.5902	3.5945	6.1858	10	2	6	3
Positive	7.5968	2.0795	7.2625	1	4	0	5
Positive	7.6152	0.46	6.9713	1	4	0	0
Positive	7.6248	0.7811	5.3584	5	6	0	0
Positive	7.6131	4.5353	2.1103	2	9	0	7
Positive	7.5588	4.1626	9.4303	4	17	0	4
Positive	7.6005	3.4568	5.0503	5	5	0	0
Positive	7.6373	0.3554	4.3117	3	2	0	2
Positive	7.6283	0.444	5.3366	0	17	0	1
Positive	7.6251	3.8304	1.4791	6	6	0	0
Positive	7.6098	4.7627	2.2442	0	2	0	6
Positive	7.6374	0.9848	3.5142	5	34	0	0
Positive	7.61	5.3638	1.4525	7	22	0	2
Positive	7.6437	2.1827	1.2094	4	1	0	0
Positive	7.5685	5.4823	6.542	1	4	1	0
Positive	7.641	1.3385	2.6128	12	13	0	0
Positive	7.6075	3.381	4.2669	4	1	0	0
Positive	7.6403	2.5702	1.1431	2	15	0	0
Positive	7.5602	4.9427	8.2743	8	8	0	20
Positive	7.5581	3.6073	10.2169	8	8	0	17
Positive	7.5486	4.4507	10.3634	2	5	0	0
Positive	7.618	0.608	6.4313	1	21	0	0
Positive	7.5894	4.7654	4.813	11	18	0	0
Positive	7.6422	0.7518	3.1951	2	15	0	0
Negative	7.5367	5.6458	10.3527	0	1	0	4
Positive	7.5342	5.9252	10.3279	0	1	0	1
Negative	7.5629	2.9298	10.4742	0	2	0	0
Positive	7.5958	1.1717	8.5234	1	20	1	0
Positive	7.5995	4.5529	3.8069	0	1	0	0
Positive	7.5989	6.3	1.6844	3	13	0	15
Positive	7.6355	2.5524	1.7699	8	15	0	2
Positive	7.5883	3.2789	6.8169	2	2	3	0
Positive	7.5959	2.9648	6.2564	8	4	0	5
Positive	7.6215	2.1779	4.0154	7	4	0	0
Positive	7.5623	3.5263	9.7874	1	10	2	13
Positive	7.5636	2.8366	10.501	0	8	0	0
Positive	7.6019	3.1289	5.2984	10	9	5	0
Positive	7.5835	6.2713	3.6576	11	11	0	0
Positive	7.5797	4.6459	6.188	11	1	0	0
Positive	7.529	7.0064	9.6183	24	17	0	16
Positive	7.544	4.9644	10.2933	1	6	0	0
Positive	7.6186	4.9576	0.8864	7	8	0	10
Positive	7.5926	5.6212	3.3334	3	2	0	2
Positive	7.5352	6.6892	9.2372	3	1	0	0
Positive	7.6061	3.186	4.6881	3	8	1	0
Positive	7.5352	6.7932	9.1056	6	3	0	0
Positive	7.6072	4.9058	2.3856	8	23	0	7
Positive	7.5796	2.1094	9.3958	3	14	0	0
Positive	7.5872	1.3593	9.3727	0	16	3	0
Positive	7.6089	4.6809	2.4553	2	6	4	5
Positive	7.5544	4.4452	9.629	6	20	0	8
Positive	7.6185	4.5238	1.4369	11	14	0	0
Positive	7.6102	3.8553	3.3357	9	3	0	1
Positive	7.5845	6.224	3.5923	0	4	0	0
Positive	7.5689	5.9719	5.8777	4	6	0	0
Positive	7.5379	5.648	10.198	4	0	0	0
Positive	7.5658	6.7847	5.2468	12	15	9	0
Positive	7.5349	5.9373	10.2239	5	8	0	1
Positive	7.5577	6.9151	6.1061	11	8	0	13
Positive	7.6299	2.3418	2.7481	2	15	0	0
Positive	7.5925	4.3486	4.9491	4	3	1	0
Positive	7.5959	5.6223	2.9098	3	6	6	5
Positive	7.6193	0.7645	6.0649	0	4	0	0
Positive	7.6162	0.379	6.9457	2	10	0	2
Positive	7.612	4.7833	1.9307	0	0	0	0
Positive	7.5373	6.8032	8.8224	26	10	0	16
Positive	7.6104	2.3568	5.1963	7	14	0	1
Positive	7.6081	2.6685	5.0877	1	3	3	2
Positive	7.6008	1.0329	8.0718	0	2	0	0
Positive	7.5688	3.9141	8.4808	2	2	2	0
Positive	7.5423	4.9603	10.519	1	0	0	0
Positive	7.5873	2.2396	8.2539	0	1	0	0
Positive	7.5977	2.8057	6.2286	1	4	0	0
Positive	7.5583	3.3324	10.5371	4	22	0	0
Positive	7.5626	2.7878	10.679	4	15	0	6
Positive	7.5453	6.2259	8.5474	16	3	2	13
Positive	7.5713	3.6119	8.5472	3	6	0	0
Positive	7.5779	4.8706	6.1266	0	1	1	0
Positive	7.6191	1.9035	4.6582	5	28	0	0
Positive	7.5596	6.7544	6.0697	2	4	0	0
Positive	7.6126	1.8099	5.6032	1	10	0	0
Positive	7.6072	0.8252	7.5239	0	9	0	0
Positive	7.6187	2.9422	3.4061	0	7	1	1
Positive	7.6195	4.5404	1.2977	3	20	0	0
Positive	7.5655	3.7728	9.0823	6	13	3	15
Positive	7.5677	6.9513	4.7989	10	0	0	0
Positive	7.6351	1.6661	2.9437	6	11	0	0
Positive	7.5773	3.4109	8.0425	2	13	0	0
Positive	7.5389	6.2214	9.3561	4	6	0	3
Positive	7.5789	2.2196	9.3393	3	13	0	0
Positive	7.5984	2.207	6.9004	1	14	0	0
Positive	7.6084	4.0788	3.2769	0	7	0	0
Positive	7.5568	7.149	5.9309	13	0	0	0
Positive	7.5344	6.6873	9.3338	19	3	0	28
Positive	7.5589	6.7201	6.2077	29	26	22	19
Positive	7.5652	4.275	8.4887	4	3	5	6
Negative	7.561	3.7624	9.6602	0	0	0	0
Positive	7.5498	6.3393	7.8365	0	15	0	0
Positive	7.5632	2.7556	10.6492	2	7	0	0
Positive	7.5835	6.1582	3.8015	2	10	0	1
Positive	7.6209	1.2093	5.3093	9	23	0	0
Positive	7.6194	2.4978	3.871	0	3	1	0
Positive	7.6317	3.3094	1.3076	7	10	2	0
Positive	7.6294	3.6696	1.1356	7	13	0	3
Positive	7.6235	4.0617	1.3922	3	11	0	2
Positive	7.6081	2.5439	5.252	1	10	0	0
Positive	7.6266	3.089	2.2202	3	2	1	0
Positive	7.581	5.8526	4.5023	11	11	12	0
Positive	7.6094	4.4212	2.7139	1	10	1	2
Positive	7.6276	0.7404	5.0522	2	19	0	1
Negative	7.5382	5.8243	9.9456	1	3	0	7
Positive	7.5596	4.156	9.3351	5	8	1	9
Positive	7.556	4.1	9.8601	1	13	2	7
Positive	7.5464	6.3197	8.285	32	11	6	13
Positive	7.5713	2.8802	9.4741	0	4	5	0
Positive	7.5706	3.6992	8.5287	6	12	0	0
Positive	7.6323	0.3539	4.9439	2	15	0	1
Positive	7.5839	1.8831	9.1355	1	11	0	0
Positive	7.5645	3.3449	9.7435	0	13	3	0
Positive	7.6162	3.3669	3.1921	1	11	3	2
Positive	7.5999	1.403	7.7178	2	17	0	0
Positive	7.5877	4.8646	4.8983	10	12	12	0
Positive	7.6324	3.6235	0.8187	7	4	0	5
Positive	7.5637	6.8043	5.4899	0	0	3	1
Positive	7.6373	2.086	2.1345	6	10	0	0
Positive	7.6352	0.4116	4.5082	0	7	0	0
Positive	7.5936	6.0804	2.6273	3	2	0	8
Positive	7.6057	4.9116	2.5714	1	5	0	13
Positive	7.6058	4.1161	3.5591	4	6	0	1
Positive	7.5979	5.1903	3.2003	4	9	0	12
Positive	7.6309	0.999	4.3099	1	15	2	0
Positive	7.5678	6.7556	5.0377	9	13	2	2
Positive	7.531	6.5103	9.9863	1	3	0	2
Positive	7.6251	1.3355	4.6188	7	0	0	0
Positive	7.5746	3.4425	8.3453	1	16	1	0
Positive	7.622	3.7362	1.9928	3	6	10	2
Positive	7.5979	5.6766	2.5952	2	6	1	1
Positive	7.554	6.8509	6.6619	6	16	8	0
Positive	7.5675	2.658	10.2329	2	7	0	0
Positive	7.5662	4.221	8.4269	2	9	2	0
Positive	7.6168	3.2981	3.2012	5	10	1	4
Positive	7.5967	4.7171	3.9514	5	11	0	0
Positive	7.5848	3.8479	6.5416	4	10	13	0
Positive	7.5643	5.7612	6.7237	3	25	0	2
Positive	7.6404	1.3295	2.6968	6	8	0	0
Positive	7.576	4.1677	7.2523	8	1	5	0
Positive	7.6341	2.3389	2.2197	5	9	0	0
Positive	7.5725	6.6003	4.6329	0	5	0	0
Positive	7.5498	4.2239	10.4902	2	12	0	2
Positive	7.5853	4.4323	5.7509	1	3	1	4
Positive	7.5955	1.4078	8.2617	1	8	0	0
Positive	7.6187	0.3463	6.6696	0	13	0	0
Positive	7.6113	2.0941	5.4133	5	0	0	0
Positive	7.5965	2.7785	6.4186	1	7	0	0
Positive	7.5433	4.8358	10.5483	1	1	0	0
Positive	7.6406	0.9159	3.1892	9	23	1	7
Positive	7.6076	5.7105	1.3237	4	14	0	12
Positive	7.5647	6.5895	5.6291	2	4	0	0
Positive	7.6126	1.1211	6.4713	2	19	4	0
Positive	7.6117	0.8604	6.9151	1	1	0	0
Positive	7.5676	3.1536	9.594	4	7	7	0
Positive	7.615	5.3187	0.885	8	24	0	19
Positive	7.5469	6.1842	8.3967	34	12	2	22
Positive	7.6167	2.6415	4.0372	0	9	1	0
Positive	7.6186	1.1779	5.6442	2	11	0	0
Positive	7.6119	1.9999	5.4481	2	6	0	0
Positive	7.5679	2.8773	9.9082	2	9	0	0
Positive	7.5922	6.2962	2.5288	2	2	0	8
Positive	7.6174	4.3021	1.8577	5	3	0	0
Positive	7.5959	3.7879	5.2215	3	5	0	0
Positive	7.6383	0.8766	3.533	0	6	0	0
Positive	7.5927	2.8177	6.8513	1	6	1	0
Positive	7.5787	2.022	9.611	5	31	0	9
Positive	7.5541	4.4407	9.6797	5	20	1	3
Positive	7.5731	2.0573	10.276	1	4	0	0
Positive	7.5657	3.7072	9.1311	2	3	0	2
Positive	7.6058	3.2734	4.614	4	9	0	0
Positive	7.6167	2.906	3.6979	2	5	0	0
Positive	7.6212	0.7539	5.8467	0	3	0	0
Positive	7.6077	1.6601	6.4044	9	26	0	0
Positive	7.5943	4.3717	4.6875	2	4	0	0
Positive	7.6167	0.44	6.8085	0	5	0	0
Positive	7.6193	1.0326	5.7313	2	8	0	0
Positive	7.6455	0.451	3.1616	3	0	0	0
Positive	7.5842	2.2254	8.661	3	22	0	0
Positive	7.5728	4.7636	6.9046	4	7	0	5
Positive	7.5882	3.1732	6.9706	3	11	1	0
Positive	7.6236	2.7761	2.9957	11	4	2	0
Positive	7.6372	0.426	4.2386	13	23	0	0
Positive	7.5451	5.4783	9.5068	1	11	0	7
Positive	7.5753	2.6444	9.2604	1	11	0	0
Positive	7.595	1.1634	8.6421	0	14	0	0
Positive	7.6127	5.4299	1.0362	3	2	0	9
Positive	7.596	6.5352	1.7496	4	9	0	5
Positive	7.6138	3.0842	3.8463	14	8	0	0
Positive	7.5385	5.5725	10.2227	14	17	2	30
Positive	7.5727	5.5133	5.9823	1	5	3	0
Positive	7.6109	0.9171	6.9437	10	5	0	0
Positive	7.5632	5.0052	7.8144	1	0	0	0
