Class	Allen CCFv3 X mm	Allen CCFv3 Y mm	Allen CCFv3 Z mm	Esr1 (Opal 480): Num Spots	Prg (Opal 520): Num Spots	Prlr (Opal 570): Num Spots	Oxt (Opal 620): Num Spots
Positive	6.2704	3.9595	1.916	37	6	0	0
Positive	6.2047	6.6306	6.8481	80	5	5	0
Positive	6.2134	2.9429	10.3835	91	4	1	1
Positive	6.2852	0.9744	3.7959	36	2	0	0
Positive	6.2579	4.7151	2.5429	63	4	0	0
Positive	6.2276	6.5494	4.0527	43	7	0	0
Positive	6.2647	4.0307	2.5427	46	2	0	0
Positive	6.2517	5.5344	2.2837	80	12	0	0
Positive	6.2106	3.5291	10.0003	94	18	0	0
Positive	6.2583	4.2395	3.0923	35	2	0	1
Positive	6.197	6.2569	8.2886	55	2	0	0
Positive	6.1995	4.4931	10.1961	69	4	0	0
Positive	6.2344	4.0055	6.4022	95	11	2	0
Positive	6.2377	1.8361	8.7141	144	0	0	0
Positive	6.2251	3.7446	7.9004	41	1	0	0
Positive	6.2145	3.6004	9.4199	65	6	0	0
Positive	6.2046	6.8499	6.579	50	3	0	0
Positive	6.2641	1.3265	6.0229	41	1	0	0
Positive	6.2204	2.5079	10.0532	243	0	0	0
Positive	6.257	5.2038	2.0341	36	5	0	0
Positive	6.2041	4.6834	9.3686	51	4	1	0
Positive	6.2783	2.0614	3.2981	78	7	0	0
Positive	6.2584	5.3439	1.6836	58	1	0	0
Positive	6.2309	7.0358	3.026	63	6	0	0
Positive	6.2862	0.5835	4.1699	46	1	0	0
Positive	6.2168	3.0713	9.7932	42	12	0	7
Positive	6.293	1.8053	1.7632	65	5	0	3
Positive	6.23	4.6629	6.1272	117	11	0	4
Positive	6.1946	5.5079	9.5327	54	4	0	7
Positive	6.2458	5.8289	2.6641	36	5	0	0
Positive	6.2866	0.5317	4.1822	47	1	0	1
Positive	6.2598	1.5218	6.3232	128	0	0	0
Positive	6.2294	2.2698	9.2124	258	0	0	0
Positive	6.1858	6.8999	8.8875	57	2	5	8
Positive	6.2742	1.3374	4.7318	62	8	0	2
Positive	6.2185	5.3986	6.6506	55	5	1	1
Positive	6.2418	6.3522	2.5124	75	12	0	7
Positive	6.2821	1.0841	4.0565	63	15	0	0
Positive	6.231	7.0104	3.0393	59	13	0	0
Positive	6.2335	6.0509	3.9393	87	23	6	0
Positive	6.2477	5.4366	2.9164	42	6	0	0
Positive	6.2787	1.3806	4.1075	50	16	0	1
Positive	6.2764	3.0774	2.2592	73	14	0	0
Positive	6.2285	5.8867	4.7762	94	9	0	1
Positive	6.2672	4.0206	2.234	58	7	0	0
Positive	6.2713	4.7519	0.8046	70	1	0	15
Positive	6.2902	0.6887	3.521	52	0	0	0
Positive	6.2066	6.2069	7.1423	92	11	12	15
Positive	6.2107	5.9476	6.9416	85	10	27	0
Positive	6.2297	3.9432	7.0693	85	6	0	0
Positive	6.2339	4.7882	5.4747	123	13	0	1
Positive	6.2811	2.7238	2.109	94	24	0	0
Positive	6.2811	1.5073	3.6481	37	3	0	0
Positive	6.2205	2.5501	9.9906	42	0	0	0
Positive	6.2407	3.7148	5.9688	90	8	4	8
Positive	6.1968	5.1855	9.6563	61	3	3	10
Positive	6.2843	1.4764	3.2782	51	6	0	0
Positive	6.2288	2.138	9.4592	221	0	0	0
Positive	6.2665	1.2716	5.7818	26	0	0	0
Positive	6.2086	5.9768	7.177	42	3	1	0
Positive	6.2384	3.0065	7.1559	72	1	0	0
Positive	6.293	1.4251	2.2473	57	11	0	0
Positive	6.2785	1.4729	4.0194	28	12	0	0
Positive	6.2124	4.3067	8.8023	62	4	0	2
Positive	6.2831	2.3582	2.3192	46	12	0	0
Positive	6.1861	6.9472	8.7893	54	2	0	5
Positive	6.2298	4.8002	5.9775	73	6	6	11
Positive	6.2483	6.2437	1.8244	35	3	0	1
Positive	6.2143	5.9858	6.4413	46	3	0	1
Positive	6.2197	5.5848	6.2713	77	9	1	0
Positive	6.2877	2.2574	1.8662	73	14	0	0
Positive	6.2611	0.9558	6.8681	184	0	0	0
Positive	6.1874	6.8392	8.7707	55	1	0	1
Positive	6.2041	6.734	6.7848	47	8	22	1
Positive	6.2439	6.4891	2.0721	42	6	0	8
Positive	6.2794	0.5042	5.1244	225	0	0	0
Positive	6.2129	3.0311	10.3409	96	15	0	9
Positive	6.2397	4.348	5.2958	52	4	4	0
Positive	6.198	6.0806	8.3894	40	7	0	0
Positive	6.2046	6.5464	6.9632	77	4	5	0
Positive	6.1908	6.7299	8.4786	50	6	0	5
Positive	6.1901	6.8763	8.3756	53	6	0	2
Positive	6.2532	6.0188	1.4926	37	4	0	0
Positive	6.2845	2.2052	2.3405	162	28	0	0
Positive	6.2457	5.8472	2.65	62	9	0	2
Positive	6.2832	2.3816	2.274	112	24	1	0
Positive	6.2364	5.1425	4.7168	50	4	0	0
Positive	6.2544	5.3794	2.1394	61	5	0	1
Positive	6.2742	0.818	5.3884	43	6	0	0
Positive	6.2082	3.631	10.1804	55	9	0	0
Positive	6.2709	0.6551	6.0012	89	0	0	0
Positive	6.191	6.7429	8.4345	63	10	0	6
Positive	6.2631	1.26	6.2319	112	0	0	0
Positive	6.2698	4.8298	0.8962	53	5	0	3
Positive	6.2169	5.8185	6.3308	79	10	8	3
Positive	6.2393	2.6555	7.4737	76	0	0	0
Positive	6.2783	3.3023	1.7443	41	4	0	0
Positive	6.2346	6.8251	2.8262	79	3	0	15
Positive	6.2798	1.7733	3.4811	51	3	0	0
Positive	6.236	3.6428	6.6518	110	17	16	0
Positive	6.2684	3.9759	2.1457	99	12	0	0
Positive	6.2553	5.596	1.7524	65	5	0	0
Positive	6.2824	3.3835	1.1214	60	4	0	0
Positive	6.2847	1.6337	3.0333	39	13	0	0
Positive	6.292	0.8351	3.1186	36	0	0	1
Positive	6.2717	0.8357	5.6762	40	3	0	0
Positive	6.2119	3.9748	9.2821	72	9	0	0
Positive	6.2095	3.9797	9.5748	38	4	0	0
Positive	6.2607	4.7338	2.1668	149	9	0	0
Positive	6.2064	6.4345	6.88	101	6	0	0
Positive	6.2731	3.436	2.2325	106	16	0	0
Positive	6.2044	4.0255	10.1679	63	5	0	0
Positive	6.22	2.5197	10.0919	134	0	0	0
Positive	6.231	5.1796	5.352	182	11	1	0
Positive	6.1888	5.6564	10.0852	93	6	0	0
Positive	6.2618	4.2076	2.6808	147	12	0	1
Positive	6.2836	1.8549	2.8964	68	11	1	0
Positive	6.2428	5.5589	3.3846	36	0	0	1
Positive	6.2492	3.4227	5.2576	62	6	4	0
Positive	6.2794	1.958	3.2878	55	14	0	0
Positive	6.1868	6.24	9.5988	49	3	0	0
Positive	6.2359	1.9121	8.8385	100	0	0	0
Positive	6.2591	4.7711	2.315	112	9	0	0
Positive	6.2446	6.0653	2.5233	45	1	0	0
Positive	6.2861	2.9533	1.1985	52	4	0	5
Positive	6.2432	1.801	8.0587	85	0	0	0
Positive	6.2598	4.5161	2.5513	54	2	0	0
Positive	6.2387	6.3745	2.8793	70	9	8	0
Positive	6.2102	6.9553	5.7416	90	10	1	0
Positive	6.2218	2.7288	9.5992	111	12	1	0
Positive	6.2373	4.7359	5.1127	77	12	6	1
Positive	6.2716	4.1339	1.5368	61	6	0	0
Positive	6.2509	4.3361	3.8944	51	3	0	0
Positive	6.2799	1.5895	3.695	44	9	0	0
Positive	6.225	2.7549	9.1605	117	23	0	0
Positive	6.264	4.4225	2.14	59	0	0	0
Positive	6.1924	5.2689	10.1138	73	11	0	3
Positive	6.2177	3.4886	9.1614	33	2	0	0
Positive	6.2664	0.5402	6.7242	106	0	0	0
Positive	6.2275	5.5575	5.3203	42	1	1	1
Positive	6.2801	1.1554	4.2117	52	9	2	0
Positive	6.1852	5.9185	10.2037	22	0	1	0
Positive	6.2811	2.295	2.6495	38	12	0	0
Positive	6.2688	4.5754	1.338	66	4	0	0
Positive	6.2233	5.7852	5.5665	44	5	12	0
Positive	6.2347	3.8429	6.5644	51	4	1	0
Positive	6.2426	4.2433	5.0611	46	1	0	0
Positive	6.2054	4.9694	8.8534	61	1	0	0
Positive	6.2198	5.1418	6.8095	85	5	0	0
Positive	6.2232	6.1662	5.0983	39	2	3	0
Positive	6.1935	5.6115	9.5477	48	4	0	0
Positive	6.2852	1.1256	3.6048	89	6	0	1
Positive	6.2702	3.9338	1.9685	38	3	0	1
Positive	6.2367	6.5562	2.9003	48	9	0	3
Positive	6.2015	4.5704	9.8451	28	12	0	0
Positive	6.1959	6.155	8.5606	53	2	1	0
Positive	6.2123	3.5747	9.7301	39	12	0	0
Positive	6.2803	1.1621	4.1803	33	3	0	0
Positive	6.2715	1.2287	5.2074	54	8	0	0
Positive	6.2807	1.6911	3.4599	38	4	0	0
Positive	6.2082	5.409	7.9444	40	8	1	0
Positive	6.2679	0.8848	6.1005	187	0	0	0
Positive	6.2385	6.7785	2.3915	64	5	0	3
Positive	6.2861	1.1977	3.4085	50	6	0	0
Positive	6.2367	3.2046	7.119	97	0	0	0
Positive	6.2561	4.5913	2.9185	97	5	0	0
Positive	6.2093	3.8589	9.7501	41	7	0	0
Positive	6.2735	3.3622	2.2672	101	18	0	4
Positive	6.2734	3.6256	1.9546	44	6	0	0
Positive	6.2879	2.6252	1.3745	104	21	0	0
Positive	6.2647	1.983	5.1155	29	3	0	0
Positive	6.2196	6.5683	5.0479	43	18	7	0
Positive	6.196	5.897	8.871	59	4	0	8
Positive	6.2375	2.9863	7.2946	50	1	0	0
Positive	6.2464	2.574	6.6879	65	4	0	0
Positive	6.1887	6.5517	8.9661	84	1	0	3
Positive	6.2026	5.4921	8.547	70	3	0	0
Positive	6.2124	6.8289	5.6249	60	4	8	0
Positive	6.2824	2.5775	2.1346	160	27	0	0
Positive	6.2522	4.0652	4.0782	40	6	0	0
Positive	6.2323	6.7139	3.2491	68	5	1	0
Positive	6.2462	5.2468	3.3515	59	2	0	0
Positive	6.2093	6.0405	7.0031	75	8	14	8
Positive	6.264	3.8661	2.8313	50	3	0	0
Positive	6.2135	6.2648	6.1992	59	2	0	0
Positive	6.2183	2.7238	10.05	62	7	0	1
Positive	6.246	2.8735	6.3597	37	2	0	0
Positive	6.2494	4.1972	4.2664	109	10	2	0
Positive	6.2593	4.1357	3.0847	39	2	0	9
Positive	6.2507	5.2794	2.737	62	6	0	7
Positive	6.1928	6.707	8.2566	50	5	0	2
Positive	6.2958	0.8246	2.6532	25	0	0	0
Positive	6.2629	5.3954	1.0471	54	8	0	0
Positive	6.2781	1.3669	4.2037	24	4	0	0
Positive	6.269	2.406	4.0426	51	2	0	10
Positive	6.2476	2.9307	6.0886	34	0	4	0
Positive	6.2713	1.0369	5.48	33	1	0	0
Positive	6.2873	0.512	4.1221	31	0	0	0
Positive	6.2245	2.6853	9.3065	113	14	0	0
Positive	6.2895	1.1202	3.0744	60	7	0	0
Positive	6.2147	3.2237	9.8724	5	0	0	0
Positive	6.2159	3.7094	9.1015	93	6	0	0
Positive	6.1848	6.2091	9.8916	120	1	0	2
Positive	6.2773	1.0674	4.6777	33	2	0	0
Positive	6.2038	4.8732	9.1677	66	4	0	0
Positive	6.2117	6.2072	6.4988	76	5	11	0
Positive	6.2801	1.999	3.15	41	7	0	0
Positive	6.2498	5.0999	3.0796	50	4	0	0
Positive	6.2067	6.9863	6.1457	42	5	0	1
Positive	6.2468	2.051	7.2944	48	0	0	0
Positive	6.1817	6.8817	9.4356	92	7	0	1
Positive	6.2144	3.539	9.5092	102	12	0	3
Positive	6.2615	4.7973	1.9822	95	5	0	3
Positive	6.246	5.843	2.627	185	19	0	3
Positive	6.28	0.9095	4.5436	41	8	0	0
Positive	6.2024	6.3206	7.5208	31	3	2	0
Positive	6.238	3.9576	6.0012	115	14	0	2
Positive	6.2498	5.9609	1.9967	26	0	0	2
Positive	6.2385	4.4261	5.3555	78	7	0	0
Positive	6.2617	0.6985	7.1181	85	0	0	0
Positive	6.2911	0.8462	3.2122	43	0	0	0
Positive	6.2486	5.7087	2.4626	51	7	0	0
Positive	6.2384	4.5403	5.2181	122	9	0	2
Positive	6.2329	1.9401	9.1842	35	0	0	0
Positive	6.2898	0.7342	3.5212	35	0	0	0
Positive	6.1899	5.6166	9.9888	45	5	0	4
Positive	6.2914	2.0429	1.6683	67	4	0	1
Positive	6.219	6.0521	5.7676	81	6	0	0
Positive	6.2144	6.1609	6.217	34	5	0	0
Positive	6.2026	5.15	8.9749	35	1	0	1
Positive	6.256	4.9021	2.5461	87	7	0	1
Positive	6.2583	1.3802	6.6908	125	0	0	0
Positive	6.2926	1.6276	2.0411	37	2	0	0
Positive	6.2121	5.0307	7.9228	68	8	0	0
Positive	6.2786	0.9296	4.6884	44	3	0	0
Positive	6.2408	2.8153	7.0898	62	2	0	0
Positive	6.2875	0.8217	3.705	57	5	1	0
Positive	6.2336	3.8792	6.6578	40	2	0	1
Positive	6.2733	3.2938	2.3798	77	6	0	1
Positive	6.2336	5.5837	4.5153	79	6	2	0
Positive	6.2236	4.9888	6.5301	58	1	0	0
Positive	6.2452	2.8032	6.5527	38	0	0	0
Positive	6.2834	0.9297	4.0867	56	9	1	0
Positive	6.2553	5.0065	2.5051	31	0	0	0
Positive	6.2606	5.4973	1.2088	80	10	0	8
Positive	6.1981	5.4268	9.1935	107	8	0	1
Positive	6.2517	2.348	6.2998	44	4	0	3
Positive	6.2124	4.3859	8.7024	69	2	0	1
Positive	6.2707	3.963	1.8726	52	3	0	4
Positive	6.2726	2.3969	3.605	23	0	0	0
Positive	6.2032	5.7913	8.0946	94	17	6	0
Positive	6.226	3.9524	7.5281	83	11	2	1
Positive	6.2343	4.8557	5.3402	65	1	0	0
Positive	6.2798	1.6294	3.652	86	17	0	0
Positive	6.1913	6.2566	9.0092	67	2	3	0
Positive	6.2892	2.5646	1.297	116	8	0	12
Positive	6.2108	5.7353	7.202	70	3	1	0
Positive	6.2441	6.2305	2.3666	171	30	0	42
Positive	6.2777	0.5449	5.2808	119	0	0	0
Positive	6.2634	4.8024	1.7369	117	12	0	4
Positive	6.2514	5.0113	2.9857	111	6	0	0
Positive	6.2517	3.9377	4.3043	86	7	0	0
Positive	6.2274	6.8593	3.6915	82	5	0	9
Positive	6.2175	5.7875	6.2913	36	6	0	0
Positive	6.2757	0.8132	5.1972	43	2	0	0
Positive	6.255	4.6593	2.9717	38	1	0	3
Positive	6.1824	6.7888	9.4673	66	5	0	4
Positive	6.2554	5.9266	1.332	39	3	0	0
Positive	6.1958	4.9746	10.0558	90	6	0	5
Positive	6.1982	6.7748	7.4901	36	0	0	0
Positive	6.2562	2.3084	5.7858	108	4	0	10
Positive	6.2432	2.824	6.7696	54	0	0	0
Positive	6.277	2.286	3.1894	104	14	1	0
Positive	6.221	4.5143	7.4447	37	8	0	0
Positive	6.2091	4.3208	9.197	93	8	0	0
Positive	6.2141	6.0335	6.4048	71	1	9	0
Positive	6.2789	0.4893	5.2054	207	0	0	0
Positive	6.2698	2.3539	4.0041	83	8	0	10
Positive	6.2511	5.0673	2.9502	106	10	0	1
Positive	6.251	3.8551	4.493	70	8	0	0
Positive	6.2781	1.2459	4.3504	39	4	0	0
Positive	6.2698	1.9709	4.4866	45	0	0	0
Positive	6.1879	5.8523	9.9449	94	6	0	1
Positive	6.1879	6.5538	9.0609	58	3	0	0
Positive	6.2837	2.3313	2.2796	34	5	0	0
Positive	6.2235	5.9065	5.3864	61	9	3	0
Positive	6.2447	6.4252	2.0458	108	10	0	9
Positive	6.2586	4.5326	2.6756	97	2	0	0
Positive	6.2176	5.278	6.9128	89	4	0	0
Positive	6.2908	1.6897	2.1875	159	18	1	1
Positive	6.2869	0.6015	4.0577	50	0	0	0
Positive	6.2582	4.7466	2.4646	91	4	0	0
Positive	6.1894	5.8042	9.8213	113	12	0	18
Positive	6.2629	4.4409	2.2474	143	14	0	2
Positive	6.2307	5.0528	5.5534	98	3	0	0
Positive	6.2718	1.0101	5.4456	44	4	0	3
Positive	6.282	1.0019	4.1737	40	6	1	0
Positive	6.2844	0.9132	3.9739	29	2	0	0
Positive	6.273	0.9343	5.3909	161	7	0	0
Positive	6.2813	0.5501	4.8267	108	0	0	0
Positive	6.2654	1.6344	5.4734	78	0	0	0
Positive	6.2294	6.2376	4.2168	52	4	1	0
Positive	6.2255	4.9889	6.2831	31	5	0	0
Positive	6.2424	5.6717	3.2887	37	8	0	2
Positive	6.266	3.8499	2.6028	90	3	0	0
Positive	6.2786	2.9494	2.1477	65	10	0	0
Positive	6.2863	2.2205	2.0965	76	16	0	0
Positive	6.2823	0.6712	4.5454	33	12	0	0
Positive	6.228	5.6533	5.1269	70	4	0	6
Positive	6.2275	5.6334	5.215	90	12	3	2
Positive	6.1897	6.4208	9.0037	73	1	0	2
Positive	6.2851	2.9722	1.2951	41	9	0	0
Positive	6.291	1.9016	1.9015	37	7	0	0
Positive	6.2013	6.1622	7.8638	65	2	0	0
Positive	6.1923	6.9874	7.958	50	7	1	0
Positive	6.1975	6.4547	7.9805	37	6	0	0
Positive	6.2173	3.1328	9.6584	55	4	0	0
Positive	6.2288	4.5854	6.3714	41	3	0	0
Positive	6.278	3.3846	1.6767	43	10	0	0
Positive	6.2225	4.1622	7.7089	53	5	0	0
Positive	6.2894	1.1653	3.0287	33	1	0	0
Positive	6.2221	5.9874	5.454	53	1	0	1
Positive	6.2074	4.5521	9.1248	70	5	0	5
Positive	6.2444	3.8618	5.3227	110	11	5	0
Positive	6.2361	5.8676	3.8357	159	8	0	0
Positive	6.2147	6.2143	6.1094	24	0	0	0
Positive	6.2431	5.601	3.2948	50	3	2	5
Positive	6.2486	1.0951	8.2681	81	0	0	0
Positive	6.2411	6.2438	2.7334	65	10	3	0
Positive	6.2095	3.6393	10.0105	97	9	0	0
Positive	6.2812	0.5186	4.8766	127	0	0	0
Positive	6.2129	3.7346	9.4603	58	4	0	0
Positive	6.2883	1.1415	3.1978	55	10	0	0
Positive	6.2692	3.8114	2.2524	86	7	0	0
Positive	6.2162	6.0103	6.1736	46	3	2	9
Positive	6.2796	1.5632	3.7598	46	7	0	0
Positive	6.2838	0.8577	4.1183	50	5	0	0
Positive	6.2409	2.6627	7.2734	63	0	0	0
Positive	6.2843	3.0122	1.3537	134	19	0	7
Positive	6.2733	1.1281	5.1144	31	1	0	0
Positive	6.2874	2.7105	1.3357	58	19	0	0
Positive	6.2452	4.7729	4.0725	74	3	0	0
Positive	6.2132	3.66	9.5164	30	7	0	0
Positive	6.2764	3.1095	2.2256	159	22	1	1
Positive	6.2225	5.6586	5.8247	83	2	2	0
Positive	6.2638	1.312	6.081	38	4	0	4
Positive	6.2778	1.7059	3.8093	95	12	0	0
Positive	6.2069	4.6397	9.0726	63	1	0	0
Positive	6.2959	0.9199	2.5166	29	0	0	0
Positive	6.2378	3.7174	6.3357	42	1	1	0
Positive	6.1927	6.1445	8.974	64	1	0	5
Positive	6.2675	1.4007	5.4981	32	1	0	0
Positive	6.2007	4.5253	9.9998	58	14	0	1
Positive	6.2807	1.9311	3.1689	36	7	0	0
Positive	6.245	3.3614	5.87	93	1	0	0
Positive	6.2214	5.8018	5.7787	99	17	5	1
Positive	6.2846	1.0158	3.8175	40	7	0	13
Positive	6.2676	1.2083	5.7326	38	0	0	0
Positive	6.2699	1.2241	5.411	81	1	0	0
Positive	6.2066	5.9077	7.5155	40	4	0	0
Positive	6.2713	1.4225	4.9874	39	7	0	1
Positive	6.2136	3.0162	10.2762	58	1	0	0
Positive	6.1961	5.9304	8.8097	96	3	0	13
Positive	6.2453	3.5486	5.5984	55	7	3	1
Positive	6.2127	4.1886	8.9076	79	1	0	0
Positive	6.2272	2.681	8.9812	66	4	0	0
Positive	6.2438	3.3592	6.0256	53	1	0	0
Positive	6.2286	6.0262	4.5839	76	5	12	0
Positive	6.24	5.7877	3.4503	45	2	2	6
Positive	6.2638	1.6649	5.6261	127	1	0	0
Positive	6.1997	6.1987	8.0238	92	8	0	23
Positive	6.2104	6.2955	6.5523	89	6	2	3
Positive	6.2316	5.5662	4.7939	86	8	2	7
Positive	6.2738	0.6381	5.6618	79	0	0	0
Positive	6.2288	2.6442	8.8162	56	0	0	0
Positive	6.2103	4.0741	9.3561	66	3	0	0
Positive	6.2064	4.1675	9.7322	58	8	1	0
Positive	6.2217	2.8346	9.4789	52	10	0	0
Positive	6.2899	1.7164	2.2774	42	6	0	0
Positive	6.2421	5.4993	3.5412	74	5	0	0
Positive	6.1848	6.9745	8.9306	62	9	0	7
Positive	6.2203	5.7282	6.0149	125	13	0	7
Positive	6.2672	1.0526	5.9678	36	0	0	0
Positive	6.2122	6.5056	6.0566	67	3	1	0
Positive	6.2896	1.7143	2.317	42	5	0	0
Positive	6.2294	6.5982	3.768	43	1	0	4
Positive	6.2907	2.1781	1.5949	30	1	0	1
Positive	6.252	5.489	2.3107	141	18	0	0
Positive	6.2791	0.5669	5.0799	55	0	0	0
Positive	6.2374	4.6045	5.2699	140	13	0	4
Positive	6.2926	0.9992	2.8369	51	0	0	0
Positive	6.2683	1.2501	5.591	43	7	0	3
Positive	6.2076	5.9464	7.3382	80	11	0	0
Positive	6.2197	5.7765	6.0254	42	2	0	2
Positive	6.2296	6.8215	3.4645	85	17	0	1
Positive	6.2885	2.4423	1.5382	66	6	0	0
Positive	6.24	4.5108	5.0617	49	3	0	0
Positive	6.2336	5.2586	4.9248	23	1	1	0
Positive	6.2776	1.5316	4.0535	60	11	0	0
Positive	6.2529	4.8692	2.9814	105	4	0	0
Positive	6.2067	4.6333	9.1009	60	7	0	0
Positive	6.2787	2.2914	2.966	60	12	1	0
Positive	6.2151	3.3608	9.653	74	10	0	0
Positive	6.2494	5.1396	3.0725	46	1	0	0
Positive	6.2667	1.2827	5.7415	44	0	0	0
Positive	6.2517	5.0821	2.8594	50	4	0	0
Positive	6.2321	4.8803	5.5929	47	1	0	0
Positive	6.2795	2.555	2.5314	60	2	0	0
Positive	6.2885	0.7601	3.647	57	2	0	0
Positive	6.2624	1.6719	5.7965	77	0	0	3
Positive	6.264	4.3781	2.1957	116	8	0	1
Positive	6.1853	6.2312	9.8028	153	19	0	10
Positive	6.2267	4.1237	7.2201	46	5	0	0
Positive	6.2639	1.027	6.4205	74	0	0	0
Positive	6.2842	1.9504	2.7009	57	9	0	0
Positive	6.2599	5.2754	1.5844	53	0	0	6
Positive	6.1995	4.9315	9.6414	64	4	0	0
Positive	6.193	6.3561	8.6621	45	3	0	0
Positive	6.2212	5.8458	5.7528	53	6	0	1
Positive	6.2878	2.7711	1.2036	116	4	0	4
Positive	6.2575	4.8785	2.3874	102	7	0	0
Positive	6.2052	3.94	10.1648	70	13	0	0
Positive	6.2277	2.9618	8.5613	51	5	0	0
Positive	6.2792	0.4643	5.1986	73	0	0	0
Positive	6.2391	4.0954	5.6864	121	6	4	1
Positive	6.2245	3.0432	8.8646	53	3	0	0
Positive	6.2799	0.9773	4.4621	44	6	0	0
Positive	6.1916	6.8988	8.1581	61	1	0	1
Positive	6.2351	6.9902	2.5504	61	4	0	3
Positive	6.2025	5.9831	7.9391	44	4	1	1
Positive	6.2825	2.9084	1.7116	55	7	0	0
Positive	6.2538	2.3838	5.9874	36	0	0	0
Positive	6.2033	6.3067	7.4259	65	9	0	0
Positive	6.2455	3.7356	5.3344	50	4	3	0
Positive	6.2061	5.1956	8.4763	34	3	0	5
Positive	6.1972	6.5439	7.9026	78	6	0	1
Positive	6.1946	4.8757	10.3339	45	0	0	0
Positive	6.2003	5.1453	9.2711	113	3	0	3
Positive	6.2881	1.2443	3.0981	50	8	0	0
Positive	6.192	5.3433	10.073	40	6	0	2
Positive	6.2357	6.3537	3.2803	34	0	0	0
Positive	6.2177	6.3231	5.5898	70	1	7	2
Positive	6.274	4.2224	1.123	64	11	0	0
Positive	6.2913	2.2111	1.4693	64	3	0	1
Positive	6.241	2.7207	7.1776	61	4	0	0
Positive	6.2827	3.1045	1.4275	92	15	0	3
Positive	6.2271	3.2479	8.2782	48	0	0	0
Positive	6.2769	3.4101	1.7851	47	6	0	0
Positive	6.2828	0.7342	4.4037	47	7	0	0
Positive	6.224	2.7803	9.2546	97	18	0	1
Positive	6.2284	6.4401	4.0918	47	5	1	0
Positive	6.212	3.1259	10.3356	90	8	1	0
Positive	6.2112	4.1236	9.1767	44	3	0	0
Positive	6.2704	3.7306	2.1992	106	6	0	0
Positive	6.2747	2.9339	2.6635	103	5	0	0
Positive	6.2575	4.5223	2.8298	98	7	0	0
Positive	6.1823	6.9801	9.2286	39	9	0	4
Positive	6.2078	5.2061	8.2489	36	3	0	0
Positive	6.2697	2.2447	4.1572	192	14	0	25
Positive	6.2123	6.0352	6.6356	54	5	1	3
Positive	6.2779	4.041	0.8565	33	7	0	0
Positive	6.2567	1.7603	6.4102	65	5	0	0
Positive	6.2234	5.5946	5.7818	110	8	0	0
Positive	6.2662	4.9225	1.2274	81	8	0	2
Positive	6.2859	0.5083	4.2916	38	1	0	2
Positive	6.2908	2.3343	1.3801	48	8	0	0
Positive	6.2696	1.3909	5.2504	31	6	0	0
Positive	6.2884	2.2141	1.8319	61	20	0	0
Positive	6.2026	5.3743	8.6945	76	3	0	4
Positive	6.2397	6.2657	2.8884	49	5	5	0
Positive	6.2102	3.4914	10.1004	43	5	0	0
Positive	6.2653	3.2971	3.3823	19	1	0	0
Positive	6.2782	2.1757	3.1662	40	3	0	0
Positive	6.1949	5.4061	9.627	49	1	0	1
Positive	6.2468	4.1826	4.6038	58	8	0	0
Positive	6.2402	4.2055	5.417	37	0	0	0
Positive	6.2233	6.5958	4.5425	38	6	3	0
Positive	6.2625	3.9971	2.862	68	2	0	2
Positive	6.2104	6.9446	5.7263	76	5	0	0
Positive	6.2329	5.2381	5.0419	87	4	1	0
Positive	6.2073	3.5725	10.3708	69	10	0	0
Positive	6.2467	3.9334	4.9305	88	7	0	2
Positive	6.2243	6.1856	4.9261	62	3	0	2
Positive	6.2676	3.8012	2.4657	53	3	0	0
Positive	6.2286	7.0155	3.3401	68	4	1	2
Positive	6.2351	5.392	4.5605	85	11	1	0
Positive	6.1957	5.4263	9.4996	69	6	0	12
Positive	6.2373	6.3993	3.0181	32	2	1	0
Positive	6.1917	6.9076	8.1369	42	5	0	1
Positive	6.2538	5.599	1.9446	79	9	1	19
Positive	6.2245	6.7532	4.1906	34	5	9	0
Positive	6.201	6.232	7.8161	61	5	3	0
Positive	6.2287	2.4056	9.137	135	0	0	0
Positive	6.2485	2.7175	6.2445	41	2	1	0
Positive	6.2055	3.6774	10.4674	82	9	0	0
Positive	6.263	4.8711	1.6918	69	9	0	0
Positive	6.2793	1.274	4.1728	53	8	0	0
Positive	6.2183	2.5859	10.2158	58	0	0	0
Positive	6.2169	6.734	5.1752	113	17	4	0
Positive	6.241	1.9011	8.2092	91	0	0	0
Positive	6.2752	4.0007	1.2584	145	18	2	1
Positive	6.2462	3.1304	6.0065	37	0	0	0
Positive	6.2811	3.3551	1.3162	56	10	0	0
Positive	6.2323	6.0272	4.1224	117	8	0	2
Positive	6.2074	3.9669	9.8634	46	4	0	0
Positive	6.2506	4.1815	4.1253	34	4	3	0
Positive	6.2349	6.4325	3.2863	124	17	20	15
Positive	6.2743	1.5417	4.4643	36	6	0	0
Positive	6.2378	3.0196	7.2144	35	1	0	0
Positive	6.2804	3.724	0.9445	105	21	0	0
Positive	6.2685	1.9083	4.7264	61	9	0	0
Positive	6.2596	3.1538	4.2826	37	1	0	0
Positive	6.1876	6.9095	8.653	58	3	0	5
Positive	6.2777	1.9521	3.5125	33	7	0	0
Positive	6.2594	4.4165	2.7301	64	3	0	0
Positive	6.2127	3.5916	9.6629	111	9	0	0
Positive	6.2032	6.36	7.3797	32	7	5	0
Positive	6.2448	5.6811	2.9804	194	22	0	40
Positive	6.2806	0.8928	4.4805	51	4	0	0
